순위,도서명,저자,출판사,출판년도,ISBN,KDC,KDC명,대출건수
1216,(새로 쓴) 원숭이도 이해하는 자본론 :세상에서 가장 쉬운 임승수의 마르크스 자본론 강의 ,임승수 지음,시대의창,2016,9788959406180,320.17,사회과학 > 경제학 > 경제학,6
1216,어떻게 죽을 것인가 :현대 의학이 놓치고 있는 삶의 마지막 순간  ,아툴 가완디 지음 ;김희정 옮김,부키,2015,9788960514799,126.5,"철학 > 인식론, 인과론, 인간학 > 철학적 인간학",6
1216,헤르만 헤세의 문장들 ,지은이: 헤르만 헤세 ;엮고 옮긴이: 홍성광,마음산책,2022,9788960907355,858,문학 > 독일문학 > 르포르타주 및 기타,6
1216,(철학하는 과학자) 김상욱의 과학공부 :시를 품은 물리학 ,지은이: 김상욱,동아시아,2016,9788962621488,404,"자연과학 > 자연과학 > 강연집, 수필집, 연설문집",6
1216,(난생 처음 한번 공부하는) 미술 이야기,양정무 지음,사회평론,2016,9788964358306,601,"예술 > 예술 > 미술이론, 미학",6
1216,"레이디 크레딧 :성매매, 금융의 얼굴을 하다 ",김주희 지음,현실문화연구,2020,9788965642558,334.222,"사회과학 > 사회학, 사회문제 > 사회문제",6
1216,할머니는 죽지 않는다 :공지영 소설 ,지은이: 공지영,해냄,2017,9788965746126,813.62,문학 > 한국문학 > 소설,6
1216,도파민 디톡스 :쾌락과 고통에 지배당한 뇌를 되돌려라 ,애나 렘키 지음 ;고빛샘 옮김,흐름출판,2024,9788965966647,181.71,철학 > 심리학 > 각론,6
1216,스토리텔링 바이블 :작가라면 알아야 할 이야기 창작 완벽 가이드 ,대니얼 조슈아 루빈 지음 ;이한이 옮김,백도씨,2020,9788968332883,802,"문학 > 문학 > 문장작법, 수사학",6
1216,해변의 카프카 :무라카미 하루키 장편소설,무라카미 하루키 [지음] ;김춘미 옮김,문학사상,2008,9788970128092,833.6,문학 > 일본문학 > 소설,6
1216,허삼관 매혈기:위화 장편소설,위화 [지음];최용만 옮김,푸른숲,2007,9788971847244,823.7,문학 > 중국문학 > 소설,6
1216,국가란 무엇인가 ,유시민 지음,돌베개,2017,9788971998014,341,사회과학 > 정치학 > 국가형태,6
1216,졸업 :설월화 살인 게임 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2019,9788972750086,833.6,문학 > 일본문학 > 소설,6
1216,침묵의 세계 ,저자: 막스 피카르트 ;역자: 최승자,까치글방,2010,9788972914679,165.8,"철학 > 서양철학 > 독일, 오스트리아철학",6
1216,존재의 세 가지 거짓말 ,저자: 아고타 크리스토프 ;역자: 용경식,까치,2014,9788972915744,863,문학 > 프랑스문학 > 소설,6
1216,"(창작자를 위한) 픽사 스토리텔링 :아이디어부터 결말까지, 픽사로 배우는 완벽한 스토리 만드는 법 ",딘 모브쇼비츠 지음 ;김경영 옮김,동녘,2024,9788972971252,802.26,"문학 > 문학 > 문장작법, 수사학",6
1216,(인문학을 좋아하는 사람들을 위한) 반야심경 ,야마나 테츠시 지음 ;최성현 옮김,불광출판사,2020,9788974797959,223.53,"종교 > 불교 > 경전(불전, 대장경)",6
1216,월요일의 말차 카페 ,아오야마 미치코 지음 ;권남희 옮김,문예춘추사,2022,9788976045553,833.6,문학 > 일본문학 > 소설,6
1216,"멀고도 가까운 :읽기, 쓰기, 고독, 연대에 관하여 ",리베카 솔닛 지음 ;김현우 옮김,반비,2016,9788983717733,844,문학 > 영미문학 > 수필,6
1216,해리포터 :마법사의 돌 ,J.K. 롤링 지음 ;강동혁 옮김,문학수첩,2019,9788983927620,843.5,문학 > 영미문학 > 소설,6
1216,"당신, 거기 있어줄래요?:기욤 뮈소 장편소설",기욤 뮈소 [지음];전미연 옮김,밝은세상,2007,9788984370791,863,문학 > 프랑스문학 > 소설,6
1216,빅 픽처 :더글라스 케네디 장편소설 ,지은이: 더글라스 케네디 ;옮긴이: 조동섭,밝은 세상,2010,9788984371026,843.5,문학 > 영미문학 > 소설,6
1216,신참자 ,히가시노 게이고 지음 ;김난주 옮김,재인,2012,9788990982469,833.6,문학 > 일본문학 > 소설,6
1216,소포클레스 비극 전집 ,지은이: 소포클레스 ;옮긴이: 천병희,숲,2008,9788991290211,892.1,문학 > 기타 제문학 > 인도-유럽계문학,6
1216,7인의 집행관 :김보영 장편소설 ,지은이: 김보영,폴라북스,2013,9788993094831,813.7,문학 > 한국문학 > 소설,6
1216,사랑하라 한번도 상처받지 않은 것처럼,류시화 엮음,오래된미래,2005,9788995501474,808.1,"문학 > 문학 > 전집, 총서",6
1216,모순 :양귀자소설 ,지은이: 양귀자,쓰다,2021,9788998441104,813.62,문학 > 한국문학 > 소설,6
1216,플라멩코 추는 남자 :허태연 장편소설 ,지은이: 허태연,다산북스,2021,9791130641225,813.7,문학 > 한국문학 > 소설,6
1216,인생은 순간이다 :삶이라는 타석에서 평생 지켜온 철학 ,김성근 지음,다산북스,2023,9791130648385,695.704,"예술 > 오락, 운동 > 구기",6
1216,100일 아침 습관의 기적 :최고의 나를 만나는 하루 20분의 약속 ,켈리 최 지음,다산북스,2023,9791130649498,325.211,사회과학 > 경제학 > 경영관리,6
1216,불안사회 ,한병철 지음 ;최지수 옮김,다산북스,2024,9791130658643,104,"철학 > 철학 > 강연집, 수필집",6
1216,태도의 철학 :흔들리는 삶을 위한 16가지 인생의 자세 ,샤를 페팽 지음 ;이주영 옮김,다산북스,2025,9791130662534,199.1,"철학 > 윤리학, 도덕철학 > 도덕훈, 교훈",6
1216,자기만의 집,전경린 (지은이),다산책방,2025,9791130663227,,,6
1216,이야기를 지키는 여자 :샐리 페이지 장편소설 ,지은이: 샐리 페이지 ;옮긴이: 노진선,다산북스,2025,9791130664439,843.6,문학 > 영미문학 > 소설,6
1216,럭키 드로우 =나만의 길을 찾을 때까지 인생의 레버를 당기는 법 /Lucky draw ,드로우앤드류 지음,다산북스,2022,9791130679822,325.211,사회과학 > 경제학 > 경영관리,6
1216,나를 리뷰하는 법 :지금 잘 살고 있나 싶을 때 ,김혜원 지음,다산북스,2023,9791130697512,818,문학 > 한국문학 > 르포르타주 및 기타,6
1216,(50대 사건으로 보는) 돈의 역사 =The history of money ,홍춘욱 지음,Rok Media(로크미디어),2019,9791135422225,327.209,사회과학 > 경제학 > 금융,6
1216,도슨트처럼 미술관 걷기 :세상에서 가장 쉬운 미술 기초 체력 수업 ,노아 차니 지음 ;이선주 옮김,현대지성,2025,9791139719284,650.4,"예술 > 회화, 도화 > 회화, 도화",6
1216,관계의 언어 :나를 잃지 않고 관계를 회복하는 마음 헤아리기 심리학 ,문요한 지음,길벗,2023,9791140707256,189.2,철학 > 심리학 > 응용심리학 일반,6
1216,컴퓨터 밑바닥의 비밀 :컴퓨터 시스템의 본질을 알면 코드의 실마리가 보인다 ,루 샤오펑 지음 ;김진호 옮김,길벗,2024,9791140708819,004,총류 > 총류 > 전산학,6
1216,비전공자 마케터로 살아남기,최민선(취뽀도리몬) (지은이),길벗,2024,9791140709366,,,6
1216,(인간의 운명을 바꾸는) 아비투스의 힘 :주어진 환경에서 벗어나 최상층으로 올라간 사람들은 무엇이 다른가 ,도리스 메르틴 지음 ;이지윤 옮김,길벗,2024,9791140711277,325.211,사회과학 > 경제학 > 경영관리,6
1216,월급쟁이 재테크 상식사전 :소중한 내 월급을 모으고 불리기 위한 최적의 솔루션 66 ,우용표 지음,길벗,2025,9791140712090,327.04,사회과학 > 경제학 > 금융,6
1216,지능의 기원 :우리의 뇌 그리고 AI를 만든 다섯 번의 혁신 ,지은이: 맥스 베넷 ;옮긴이: 김성훈,길벗,2025,9791140712250,511.1813,기술과학 > 의학 > 기초의학,6
1216,겨울철 한정 봉봉 쇼콜라 사건 ,지은이: 요네자와 호노부 ;옮긴이: 김선영,문학동네,2024,9791141601515,833.6,문학 > 일본문학 > 소설,6
1216,"토마토, 나이프 그리고 입맞춤 :안그람 만화 ",지은이: 안그람,문학동네,2024,9791141606473,810,문학 > 한국문학 > 한국문학,6
1216,연매장 :팡팡 장편소설 ,지은이: 팡팡 ;옮긴이: 문현선,문학동네,2025,9791141609962,823.7,문학 > 중국문학 > 소설,6
1216,소시지와 광기,"야콥 하인 (지은이), 박경희 (옮긴이)",문학동네,2025,9791141609986,,,6
1216,트라우마 사전 :작가를 위한 캐릭터 창조 가이드 ,"안젤라 애커만,임상훈 옮김",윌북,2020,9791155812662,802,"문학 > 문학 > 문장작법, 수사학",6
1216,"AI 이후의 세계 :챗GPT는 시작일 뿐이다, 세계질서 대전환에 대비하라 ","헨리 A. 키신저,김고명 옮김",윌북,2023,9791155816066,004.73,총류 > 총류 > 전산학,6
1216,뇌가 힘들 땐 미술관에 가는 게 좋다 :더 아름다운 삶을 위한 예술의 뇌과학 ,"수전 매그새먼,허형은 옮김",윌북,2025,9791155817940,511.1813,기술과학 > 의학 > 기초의학,6
1216,"세조, 폭군과 명군 사이 ",김순남 지음,푸른역사,2022,9791156122289,911.052,역사 > 아시아(아세아) > 한국,6
1216,잔류 인구 ,엘리자베스 문 지음 ;강선재 옮김,푸른숲,2021,9791156759201,843.5,문학 > 영미문학 > 소설,6
1216,너의 췌장을 먹고 싶어 ,스미노 요루 지음 ;양윤옥 옮김,소미미디어,2017,9791157107223,833.6,문학 > 일본문학 > 소설,6
1216,"인스타 브레인 =몰입을 빼앗긴 시대, 똑똑한 뇌 사용법 /Insta brain ",안데르스 한센 지음 ;김아영 옮김,동양북스,2020,9791157686179,511.1813,기술과학 > 의학 > 기초의학,6
1216,번역: 황석희 :번역가의 영화적 일상 에세이 ,글: 황석희,달 출판사,2023,9791158161743,688.1304,예술 > 연극 > 영화,6
1216,"습관 하나로 평생 가벼워졌다 :식단, 수면, 운동, 마음관리까지 다룬 지속 가능한 다이어트 ",닥터스윗비 지음,헬스조선,2025,9791158464349,517.52,"기술과학 > 의학 > 위생학, 공공의학",6
1216,연쇄 살인마 개구리 남자 :나카야마 시치리 장편소설 ,지은이: 나카야마 시치리 ;옮긴이: 김윤수,북로드,2017,9791158790769,833.6,문학 > 일본문학 > 소설,6
1216,"왜 아가리로만 할까? :오늘도, 해야지 해야지 하며 하루를 보낸 당신에게 ","박정한,이수창 지음",들녘,2021,9791159256486,818,문학 > 한국문학 > 르포르타주 및 기타,6
1216,해러웨이 선언문 :인간과 동물과 사이보그에 관한 전복적 사유 ,도나 해러웨이 지음 ;황희선 옮김,책세상,2019,9791159313646,126,"철학 > 인식론, 인과론, 인간학 > 철학적 인간학",6
1216,일곱 번째 달 일곱 번째 밤 ,"지은이: 곽재식,이홍이",알마,2021,9791159923340,808.3,"문학 > 문학 > 전집, 총서",6
1216,마르타의 일 :박서련 장편소설 ,지은이: 박서련,한겨레출판,2019,9791160402865,813.7,문학 > 한국문학 > 소설,6
1216,라프 코스터의 재미이론 :아마존 10년 연속 베스트셀러! ,"라프 코스터 지음, 그림 ;전유택 옮김",길벗,2017,9791160501315,691.15,"예술 > 오락, 운동 > 오락",6
1216,모두의 네트워크 =10일 만에 배우는 네트워크 기초 /Network for everyone ,미즈구치 카츠야 지음 ;이승룡 옮김,길벗,2018,9791160505030,004.5,총류 > 총류 > 전산학,6
1216,열두 발자국 ,지은이: 정재승,어크로스,2018,9791160560510,404,"자연과학 > 자연과학 > 강연집, 수필집, 연설문집",6
1216,나는 오늘 나에게 ADHD라는 이름을 주었다 :서른에야 진단받은 임상심리학자의 여성 ADHD 탐구기 ,신지수 지음,휴머니스트출판그룹,2021,9791160806595,513.8549,기술과학 > 의학 > 내과학,6
1216,롤랑의 노래 :국내 최초 중세 프랑스어 원전 완역본 ,김준한 옮김,H(휴머니스트출판그룹),2022,9791160808261,860,문학 > 프랑스문학 > 프랑스문학,6
1216,실격당한 자들을 위한 변론 ,지은이: 김원영,사계절,2018,9791160943733,338.304,"사회과학 > 사회학, 사회문제 > 사회복지",6
1216,잃어버린 것들의 목록 :소멸을 통해 우리가 기억해야 하는 것들 ,지은이: 유디트 샬란스키 ;옮긴이: 박정희,뮤진트리,2022,9791161111131,854,문학 > 독일문학 > 수필,6
1216,달콤한 살인 계획 :김서진 장편소설 ,지은이: 김서진,나무옆의자,2024,9791161571744,813.7,문학 > 한국문학 > 소설,6
1216,이 망할 세계에서 우리는 :김청귤 장편소설 ,지은이: 김청귤,나무옆의자,2025,9791161572185,813.7,문학 > 한국문학 > 소설,6
1216,(난생 처음 한번 공부하는) 경제 이야기,지은이: 송병건 ;그림: 조현상,사회평론,2022,9791162732267,320.04,사회과학 > 경제학 > 경제학,6
1216,내일의 으뜸 :김빵 장편 소설 ,지은이: 김빵,뿔미디어,2020,9791165653330,813.7,문학 > 한국문학 > 소설,6
1216,추리소설가의 살인사건 ,저자: 히가시노 게이고 ;옮긴이: 민경욱,소미미디어,2020,9791166111983,833.6,문학 > 일본문학 > 소설,6
1216,그때는 귤이 없었단다 :김인정 소설집 ,지은이: 김인정,아작,2025,9791166688621,813.7,문학 > 한국문학 > 소설,6
1216,어두운 물 :전건우 장편소설 ,지은이: 전건우,넥서스,2024,9791166836008,813.7,문학 > 한국문학 > 소설,6
1216,그만두길 잘한 것들의 목록 ,서윤후 지음,바다출판사,2021,9791166890222,814.7,문학 > 한국문학 > 수필,6
1216,아무도 지켜보지 않지만 모두가 공연을 한다 ,지은이: 비비언 고닉 ;옮긴이: 서제인,바다출판사,2022,9791166891038,844,문학 > 영미문학 > 수필,6
1216,너는 다시 외로워질 것이다 :공지영 산문 ,지은이: 공지영,해냄(해냄출판사),2023,9791167140753,814.62,문학 > 한국문학 > 수필,6
1216,"재인, 재욱, 재훈 (리커버 에디션)",정세랑 (지은이),은행나무,2021,9791167370624,,,6
1216,그리고 아무도 없었다 :황정은 추리 소설집 ,지은이: 황정은,책과나무,2023,9791167523440,813.7,문학 > 한국문학 > 소설,6
1216,매스커레이드 게임 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,H(현대문학),2023,9791167901996,833.6,문학 > 일본문학 > 소설,6
1216,(비전공자도 이해할 수 있는) AI 지식 ,박상길 지음 ;정진호 그림,반니,2022,9791167960221,004.73,총류 > 총류 > 전산학,6
1216,인셀 테러 :온라인 여성혐오는 어떻게 현실의 폭력이 되었나 ,로라 베이츠 지음 ;성원 옮김,위즈덤하우스,2023,9791168128224,337.2,"사회과학 > 사회학, 사회문제 > 여성문제",6
1216,야망계급론 :비과시적 소비의 부상과 새로운 계급의 탄생 ,엘리자베스 커리드핼킷 지음 ;유강은 옮김,오월의봄,2024,9791168730960,321.89,사회과학 > 경제학 > 경제각론,6
1216,분실물이 돌아왔습니다 :김혜정 장편소설 ,지은이: 김혜정,밀리의서재,2024,9791169083812,813.7,문학 > 한국문학 > 소설,6
1216,오늘이 내일이면 좋겠다 :남유하 에세이 ,지은이: 남유하,사계절(사계절출판사),2025,9791169813488,814.7,문학 > 한국문학 > 수필,6
1216,아주 세속적인 지혜 :400년 동안 사랑받은 인생의 고전 ,발타자르 그라시안 지음 ;강정선 옮김,Page2(페이지2북스),2023,9791169850179,199.1,"철학 > 윤리학, 도덕철학 > 도덕훈, 교훈",6
1216,어느 하루 눈부시지 않은 날이 없었습니다 :대중문화평론가 정덕현의 가슴에 오랫동안 남은 명대사들 ,정덕현 지음,Page2(페이지2북스),2024,9791169850858,818,문학 > 한국문학 > 르포르타주 및 기타,6
1216,생각의 도약 :평범함을 뛰어넘는 초효율 사고법 ,도야마 시게히코 지음 ;전경아 옮김,Page2(페이지2북스),2025,9791169851206,181.3,철학 > 심리학 > 각론,6
1216,리치 우먼 :현명한 여자들을 위한 재테크 지침서 ,지은이: 킴 기요사키 ;옮긴이: 박슬라,민음인,2022,9791170521389,327.8,사회과학 > 경제학 > 금융,6
1216,푸른 살 =이태제 장편소설 /Blue flesh ,저자: 이태제,교보문고,2023,9791170610106,813.7,문학 > 한국문학 > 소설,6
1216,나는 왜 꾸물거릴까? :미루는 습관을 타파하는 성향별 맞춤 심리학 ,"이동귀,오현주 지음",21세기북스(북이십일 21세기북스),2023,9791171172207,181.845,철학 > 심리학 > 각론,6
1216,자취백과사전 :대한민국 세입자를 위한 집 구하기의 모든 것 ,자취남 지음,21세기북스(북이십일 21세기북스),2024,9791171178179,321.329,사회과학 > 경제학 > 경제각론,6
1216,일할 사람이 사라진다 :새로 쓰는 대한민국 인구와 노동의 미래 ,이철희 지음,위즈덤하우스,2024,9791171712014,321.51,사회과학 > 경제학 > 경제각론,6
1216,우연한 불행 ,지은이: 프란츠 카프카 ;옮긴이: 박종대,위즈덤하우스,2024,9791171712038,853,문학 > 독일문학 > 소설,6
1216,사서 고생 :멈추면 안돼 멈추면 갇히는 거야 ,지은이: 조우리,위즈덤하우스,2025,9791171717309,813.7,문학 > 한국문학 > 소설,6
1216,초인의 세계 :익숙하다는 것 반복된다는 것 몸에 밴 것은 늘 이렇게 사람을 지배하지 ,지은이: 이장욱,위즈덤하우스,2025,9791171717323,813.7,문학 > 한국문학 > 소설,6
1216,사람의 향기 :사서삼경에서 건져 올린 천년의 내공 ,조윤제 지음,유노콘텐츠그룹,2025,9791171830824,140,철학 > 경학 > 경학,6
1216,가벼운 점심 :장은진 소설집 ,지은이: 장은진,한겨레엔,2024,9791172130404,813.7,문학 > 한국문학 > 소설,6
1216,이유 없이 싫어하는 것들에 대하여 :임지은 산문 ,지은이: 임지은,한겨레엔,2024,9791172131821,814.7,문학 > 한국문학 > 수필,6
1216,우리는 왜 진정성에 집착하는가 :진짜와 허상에 관하여 ,에밀리 부틀 지음 ;이진 옮김,푸른숲,2024,9791172540364,104,"철학 > 철학 > 강연집, 수필집",6
1216,(최진기의) 경제상식 :경제공부 대중화의 선두주자 최진기의 온국민 교양경제상식 500개 ,최진기 지음 ;신똥 그림,스마트북스,2018,9791185541815,320,사회과학 > 경제학 > 경제학,6
1216,"아무튼, 메모 ",지은이: 정혜윤,위고,2020,9791186602515,818,문학 > 한국문학 > 르포르타주 및 기타,6
1216,돈이 된다! ETF 월급 만들기 ,투생 지음,진서원,2022,9791186647882,327.856,사회과학 > 경제학 > 금융,6
1216,나는 단순하게 살기로 했다 :물건을 버린 후 찾아온 12가지 놀라운 인생의 변화 ,사사키 후미오 지음 ;김윤경 옮김,비즈니스북스,2015,9791186805114,199.1,"철학 > 윤리학, 도덕철학 > 도덕훈, 교훈",6
1216,깻잎 투쟁기 :캄보디아 이주노동자들과 함께한 1500일 ,우춘희 지음,교양인,2022,9791187064848,321.543,사회과학 > 경제학 > 경제각론,6
1216,(최고 패턴사에게 배우는) 남성복의 정석 ,가네코 도시오 지음 ;황선영 옮김,이아소,2020,9791187113416,592.3011,기술과학 > 가정학 및 가정생활 > 의복,6
1216,명상록 ,마르쿠스 아우렐리우스 지음 ;박문재 옮김,현대지성,2018,9791187142379,160.258,철학 > 서양철학 > 서양철학,6
1216,데일 카네기 인간관계론 ,데일 카네기 지음 ;임상훈 옮김,현대지성,2019,9791187142560,331.18,"사회과학 > 사회학, 사회문제 > 사회학",6
1216,기록의 쓸모 :마케터의 영감노트 ,이승희 지음,북스톤,2020,9791187289852,325.211,사회과학 > 경제학 > 경영관리,6
1216,부의 추월차선 :부자들이 말해 주지 않는 진정한 부를 얻는 방법 ,엠제이 드마코 지음 ;신소영 옮김,북새통,2022,9791187444725,327.04,사회과학 > 경제학 > 금융,6
1216,비상식적 성공 법칙 :부의 추월차선에 올라타는 가장 강력한 8가지 습관 ,간다 마사노리 지음 ;서승범 옮김,생각지도,2022,9791187875239,325.211,사회과학 > 경제학 > 경영관리,6
1216,(시작부터 술술 풀리고 바로 써먹는) 미국주식 처음공부 ,"수미숨,애나정 지음",이레미디어,2021,9791188279463,327.856,사회과학 > 경제학 > 금융,6
1216,"아무튼, 잠 ",지은이: 정희재,제철소,2022,9791188343591,814.7,문학 > 한국문학 > 수필,6
1216,블랙 쉽 :잠들어 있는 내 안의 검은 양을 일깨워라 ,브랜트 멘스워 지음 ;최이현 옮김,필름(필름출판사),2022,9791188469970,189.1,철학 > 심리학 > 응용심리학 일반,6
1216,모 이야기 =숲속 모험 /Mo story ,글·그림: 최연주,Atnoon Books,2023,9791188594245,813.7,문학 > 한국문학 > 소설,6
1216,살인자의 정석 ,지은이: 김동식,요다,2019,9791189099152,813.7,문학 > 한국문학 > 소설,6
1216,땀 흘리는 소설 ,"지은이: 김혜진,이혜연",창비교육,2019,9791189228361,813.7,문학 > 한국문학 > 소설,6
1216,i에게 ,지은이: 김소연,아침달,2018,9791189467067,811.7,문학 > 한국문학 > 시,6
1216,"제품의 탄생 :CEO, 경영진, 실무자가 꼭 읽어야 할 프로덕트 관리의 모든 것 ","오이카와 다쿠야,강경민 옮김",책만,2022,9791189909499,325.1,사회과학 > 경제학 > 경영관리,6
1216,"진이, 지니 :정유정 장편소설 ",지은이: 정유정,은행나무,2019,9791189982140,813.7,문학 > 한국문학 > 소설,6
1216,모든 삶은 흐른다 :삶의 지표가 필요한 당신에게 바다가 건네는 말 ,로랑스 드빌레르 지음 ;이주영 옮김,Fika(피카),2023,9791190299770,199.1,"철학 > 윤리학, 도덕철학 > 도덕훈, 교훈",6
1216,"대화의 정석 =일, 관계, 인생을 뒤바꾸는 대화의 기술 /The essence of communication ",정흥수 지음,Fika(피카),2024,9791190299800,802.56,"문학 > 문학 > 문장작법, 수사학",6
1216,지적 대화를 위한 넓고 얕은 지식 0 :지혜를 찾아 138억 년을 달리는 시간 여행서 ,채사장 지음,Whale Books(웨일북),2019,9791190313131,001.3,"총류 > 총류 > 지식, 학문 일반",6
1216,죽이고 싶은 아이 :이꽃님 장편소설 ,지은이: 이꽃님,우리학교,2021,9791190337755,813.7,문학 > 한국문학 > 소설,6
1216,마음챙김의 시 ,류시화 엮음,수오서재,2020,9791190382267,808.1,"문학 > 문학 > 전집, 총서",6
1216,성숙한 어른이 갖춰야 할 좋은 심리 습관 ,류쉬안 지음 ;원녕경 옮김,다연,2020,9791190456098,325.211,사회과학 > 경제학 > 경영관리,6
1216,출근하기 싫은 날엔 카프카를 읽는다 :예술가들의 흑역사에서 발견한 자기긍정 인생론 ,김남금 지음,앤의서재,2024,9791190710893,199.1,"철학 > 윤리학, 도덕철학 > 도덕훈, 교훈",6
1216,초단편 소설 쓰기 :짧지만 강렬한 스토리 창작 기술 ,김동식 지음,요다,2021,9791190749299,802.3,"문학 > 문학 > 문장작법, 수사학",6
1216,나는 나답게 살기로 했다 ,손힘찬 지음,바이포엠,2021,9791191043150,818,문학 > 한국문학 > 르포르타주 및 기타,6
1216,나르시시스트 관계 수업 :엄마로 인해 무기력한 딸을 위한 회복 심리학 ,브렌다 스티븐스 지음 ;이애리 옮김,유노콘텐츠그룹,2023,9791191104639,189.24,철학 > 심리학 > 응용심리학 일반,6
1216,헬로 뷰티풀 :앤 나폴리타노 장편소설 ,지은이: 앤 나폴리타노 ;옮긴이: 허진,복복서가,2024,9791191114560,843.6,문학 > 영미문학 > 소설,6
1216,기이현상청 사건일지 :이산화 연작소설 ,지은이: 이산화,안전가옥,2022,9791191193497,813.7,문학 > 한국문학 > 소설,6
1216,별게 다 영감 :어느 마케터의 아카이브 ,이승희 지음,북스톤,2021,9791191211535,818,문학 > 한국문학 > 르포르타주 및 기타,6
1216,"유난한 도전 :경계를 부수는 사람들, 토스팀 이야기 ",정경화 지음,북스톤,2022,9791191211863,324.35,사회과학 > 경제학 > 기업경영,6
1216,버텨온 시간은 전부 내 힘이었다 =신하영 에세이 /The time i endured was all my own strength ,지은이: 신하영,딥앤와이드,2024,9791191369021,818,문학 > 한국문학 > 르포르타주 및 기타,6
1216,동자동 사람들 :왜 돌봄은 계속 실패하는가 ,정택진 지음,빨간소금,2021,9791191383003,334.21,"사회과학 > 사회학, 사회문제 > 사회문제",6
1216,거꾸로 읽는 세계사 ,유시민 지음,돌베개,2021,9791191438406,909,"역사 > 역사 > 세계사, 세계문화사",6
1216,(진짜 하루만에 이해하는) 반도체 산업 :원데이클래스 ,지은이: 박진성 ;일러스트: 나밍,T.W.I.G(티더블유아이지),2023,9791191590128,569.4,"기술과학 > 전기공학, 전자공학 > 전자공학",6
1216,(진짜 하루만에 이해하는) 제약·바이오 산업 ,강하나 지음,T.W.I.G(티더블유아이지),2024,9791191590289,518.44,기술과학 > 의학 > 약학,6
1216,"당신이 좋아지면, 밤이 깊어지면 :안희연 산문 ",지은이: 안희연,난다,2023,9791191859485,814.7,문학 > 한국문학 > 수필,6
1216,"똑똑한 사람은 어떻게 생각하고 질문하는가 :사고력 실종의 시대, 앞서가는 사람의 생존 전략 ",이시한 지음,책 읽어주는 남자,2024,9791191891492,181.3,철학 > 심리학 > 각론,6
1216,죽기 전에 꼭 가봐야 할 인생 여행지 :킴스트래블 국내 여행 산문집 ,지은이: 킴스트래블,용감한 까치,2024,9791191994292,981.102,역사 > 지리 > 아시아지리,6
1216,지적 대화를 위한 넓고 얕은 지식 ∞ :지식과 지혜를 실천으로 이끄는 마음 여행서 ,채사장 지음,Whale Books(웨일북),2024,9791192097978,001.3,"총류 > 총류 > 지식, 학문 일반",6
1216,하루 5분 UX :UX/UI 디자인 실무를 위한 100가지 레슨 ,조엘 마시 지음 ;김은지 옮김,유엑스 리뷰,2022,9791192143378,004.78,총류 > 총류 > 전산학,6
1216,센스의 철학 :예술과 일상을 대하는 세련된 감각 ,지바 마사야 지음 ;전경아 옮김,베가북스,2025,9791192488585,600.1,예술 > 예술 > 예술,6
1216,(경제와 금융이 손에 잡히는) 세상 친절한 금리수업 ,"조경엽,노영우 지음",미래의창,2023,9791192519753,327.43,사회과학 > 경제학 > 금융,6
1216,잘못된 장소 잘못된 시간 ,질리언 매캘리스터 지음 ;이경 옮김,시옷북스,2023,9791192579818,843.6,문학 > 영미문학 > 소설,6
1216,"아무튼, SF게임 - 건너편의 세계로 오신 것을 환영합니다",김초엽 (지은이),위고,2024,9791193044179,,,6
1216,"질문 있는 사람 :나를 알아가는 시간, 셀프 인터뷰 ",이승희 지음,북스톤,2023,9791193063163,325.211,사회과학 > 경제학 > 경영관리,6
1216,좋은 기분 :일과 삶을 돌보는 태도에 대하여 ,박정수 지음,북스톤,2024,9791193063224,325.211,사회과학 > 경제학 > 경영관리,6
1216,건축가의 공간 일기 :일상을 영감으로 바꾸는 인생 공간 ,조성익 지음,북스톤,2024,9791193063484,540.04,기술과학 > 건축공학 > 건축공학,6
1216,파도가 닿는 미래 :서윤빈 소설집 ,지은이: 서윤빈,허블,2023,9791193078020,813.7,문학 > 한국문학 > 소설,6
1216,이윽고 언어가 사라졌다 :최이아 소설집 ,지은이: 최이아,허블,2024,9791193078310,813.7,문학 > 한국문학 > 소설,6
1216,무서운 그림들 :기묘하고 아름다운 명화 속 이야기 ,이원율 지음,빅피시,2024,9791193128077,650.4,"예술 > 회화, 도화 > 회화, 도화",6
1216,창작형 인간의 하루 :찰나의 영감이 최고의 콘텐츠가 되기까지 필요한 습관 ,임수연 지음,빅피시,2023,9791193128435,600.04,예술 > 예술 > 예술,6
1216,까멜리아 싸롱 :고수리 장편소설 ,지은이: 고수리 ;일러스트: 하이쑤,클레이하우스,2024,9791193235263,813.7,문학 > 한국문학 > 소설,6
1216,천재 보고서 :모두가 어수선하다고 생각했지만 천재로 기억된 사람들 ,"스콧 배리 카우프만,안종희 옮김",필름,2025,9791193262368,181.53,철학 > 심리학 > 각론,6
1216,"쓰다 보니, 쓸 만해졌습니다 :나의 활용도를 높이는 브랜드 마케터의 기록 에세이 ",위한솔 지음,필름,2025,9791193262450,818,문학 > 한국문학 > 르포르타주 및 기타,6
1216,석가모니 인생수업 :온전한 삶을 위한 석가모니의 가르침 ,석가모니 저 ;김지민 엮음,Highest(하이스트),2024,9791193282113,222.2,"종교 > 불교 > 제불, 보살, 불제자",6
