순위,도서명,저자,출판사,출판년도,ISBN,KDC,KDC명,대출건수
1089,인간 본성의 법칙 ,로버트 그린 지음 ;이지연 옮김,위즈덤하우스 미디어그룹,2019,9791190182560,189,철학 > 심리학 > 응용심리학 일반,7
1089,망고와 수류탄 :생활사 이론 ,지은이: 기시 마사히코 ;옮긴이: 정세경,두번째테제,2021,9791190186094,331.9,"사회과학 > 사회학, 사회문제 > 사회학",7
1089,존리의 금융문맹 탈출 :대한민국 경제독립 프로젝트 ,존리 지음,베가북스,2020,9791190242516,327.8,사회과학 > 경제학 > 금융,7
1089,인정욕구 :관심과 칭찬에 집착하는 욕망의 심리학 ,에노모토 히로아키 지음 ;김지선 옮김,Fika(피카),2023,9791190299923,189,철학 > 심리학 > 응용심리학 일반,7
1089,생각이 너무 많은 서른 살에게 :25년간 세계 최고의 인재들과 일하며 배운 것들 ,김은주 지음,메이븐,2021,9791190538329,325.211,사회과학 > 경제학 > 경영관리,7
1089,백조와 박쥐 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2021,9791190885928,833.6,문학 > 일본문학 > 소설,7
1089,"그날, 그곳에서 :이경희 장편소설 ",지은이: 이경희,안전가옥,2021,9791191193053,813.7,문학 > 한국문학 > 소설,7
1089,저승 최후의 날 ,시아란 지음,안전가옥,2022,9791191193404,813.7,문학 > 한국문학 > 소설,7
1089,1일 1단어 1분으로 끝내는 경제공부 ,태지원 지음,글담출판(글담출판사),2021,9791191309164,320,사회과학 > 경제학 > 경제학,7
1089,"ETF 처음공부 :주식, 채권부터 달러, 골드, 부동산까지 바로 써먹는 ",김성일 지음,이레미디어,2022,9791191328516,327.856,사회과학 > 경제학 > 금융,7
1089,외로움 수업 :온전한 나와 마주하는 시간에 대하여 ,김민식 지음,생각정원,2023,9791191360608,325.211,사회과학 > 경제학 > 경영관리,7
1089,월급쟁이의 첫 돈 공부 :마이너스 직장인의 반전 인생을 위하여 ,한주주 지음,체인지업(체인지업북스),2021,9791191378092,327.04,사회과학 > 경제학 > 금융,7
1089,작은 종말 ,지은이: 정보라,갈매나무,2024,9791191842685,813.7,문학 > 한국문학 > 소설,7
1089,럭키 :내 안에 잠든 운을 깨우는 7가지 법칙 ,김도윤 지음,북로망스,2021,9791191891027,325.211,사회과학 > 경제학 > 경영관리,7
1089,채소 마스터 클래스 :tomato carrot pumpkin eggplant mushroom leek radish ,백지혜 지음 ;정멜멜 사진,세미콜론,2022,9791192107493,594.5535,기술과학 > 가정학 및 가정생활 > 식품과 식료,7
1089,희망의 끈,"히가시노 게이고 (지은이), 김난주 (옮긴이)",재인,2022,9791192483146,,,7
1089,금단의 마술,"히가시노 게이고 (지은이), 김난주 (옮긴이)",재인,2024,9791192483207,,,7
1089,나와 너의 365일 :유이하 장편소설 ,지은이: 유이하 ;옮긴이: 김지연,바이포엠 스튜디오,2023,9791192579450,833.6,문학 > 일본문학 > 소설,7
1089,로렘 입숨의 책 :구병모 미니픽션 ,지은이: 구병모,안온(안온북스),2023,9791192638072,813.7,문학 > 한국문학 > 소설,7
1089,태초에 외계인이 지구를 평평하게 창조하였으니 :SF 작가들의 유사과학 앤솔러지 ,"지은이: 문이소,홍지운",안온(안온북스),2023,9791192638195,813.7,문학 > 한국문학 > 소설,7
1089,정욕 ,아사이 료 지음 ;민경욱 옮김,대원씨미디어,2024,9791192738260,833.6,문학 > 일본문학 > 소설,7
1089,시인들 :박참새 대담집 ,지은이: 박참새 ;사진: 류한경,세미콜론,2024,9791192908687,811.709,문학 > 한국문학 > 시,7
1089,위그드라실의 여신들 :해도연 단편집 ,지은이: 해도연,안전가옥,2023,9791193024287,813.7,문학 > 한국문학 > 소설,7
1089,오피스 괴담 ,"작가: 범유진,전혜진",안전가옥,2023,9791193024409,813.7,문학 > 한국문학 > 소설,7
1089,이윽고 언어가 사라졌다 :최이아 소설집 ,지은이: 최이아,허블,2024,9791193078310,813.7,문학 > 한국문학 > 소설,7
1089,까멜리아 싸롱 :고수리 장편소설 ,지은이: 고수리 ;일러스트: 하이쑤,클레이하우스,2024,9791193235263,813.7,문학 > 한국문학 > 소설,7
1089,내가 생각한 인생이 아니야 ,지은이: 류시화,수오서재,2023,9791193238172,814.62,문학 > 한국문학 > 수필,7
1089,당신을 알기 전에는 시 없이도 잘 지냈습니다 ,지은이: 류시화,수오서재,2024,9791193238493,811.62,문학 > 한국문학 > 시,7
1089,저는 브랜딩을 하는 사람입니다 :브랜딩의 감을 잡아주는 가장 현실적인 기록 ,허준 지음,필름,2024,9791193262160,325.571,사회과학 > 경제학 > 경영관리,7
1089,행복은 능동적 ,노연경 지음,필름,2024,9791193262306,818,문학 > 한국문학 > 르포르타주 및 기타,7
1089,"꽃길이 따로 있나, 내 삶이 꽃인 것을 ",오평선 지음,콘텐츠그룹 포레스트,2024,9791193506394,818,문학 > 한국문학 > 르포르타주 및 기타,7
1089,배우라는 세계 :30년간 연기를 가르치며 생각한 것들 ,신용욱 지음,부키,2024,9791193528297,681.604,"예술 > 연극 > 극장, 연출, 연기",7
1089,가장 다정한 전염 :혐오와 분열에 맞서 세상을 바꾸는 관대함의 힘 ,크리스 앤더슨 지음 ;박미경 옮김,부키,2024,9791193528303,194.5,"철학 > 윤리학, 도덕철학 > 사회윤리",7
1089,가장 다정한 전염 :혐오와 분열에 맞서 세상을 바꾸는 관대함의 힘 ,크리스 앤더슨 지음 ;박미경 옮김,부키,2024,9791193528303,194.5,"철학 > 윤리학, 도덕철학 > 사회윤리",7
1089,사바삼사라 서 :J. 김보영 장편소설 ,지은이: J. 김보영,디플롯,2024,9791193591208,813.7,문학 > 한국문학 > 소설,7
1089,그래도 사는 동안 덜 괴롭고 싶다면 :인생에 도움이 되는 어느 상담사의 노트 ,최효주 지음,미래의창,2024,9791193638392,189,철학 > 심리학 > 응용심리학 일반,7
1089,시한부 :백은별 장편소설 ,지은이: 백은별,바른북스,2024,9791193647646,813.7,문학 > 한국문학 > 소설,7
1089,고전이 답했다 :마땅히 살아야 할 삶에 대하여 ,고명환 지음,라곰,2024,9791193939130,199.1,"철학 > 윤리학, 도덕철학 > 도덕훈, 교훈",7
1089,일간 이슬아 수필집 ,이슬아 지음,헤엄 출판사,2020,9791196589103,818,문학 > 한국문학 > 르포르타주 및 기타,7
1089,깨끗한 존경 :이슬아 인터뷰집 2019 ,글: 이슬아 ;사진: 류한경,헤엄 출판사,2019,9791196589141,818,문학 > 한국문학 > 르포르타주 및 기타,7
1089,백년운동 :척추·관절 아프지 않게 100세까지 운동하는 방법 ,저자: 정선근,아티잔,2019,9791196834005,517.32,"기술과학 > 의학 > 위생학, 공공의학",7
1089,자매일기 ,"박소영,박수영 지음",Muze(무제),2024,9791197221903,818,문학 > 한국문학 > 르포르타주 및 기타,7
1089,세상 끝의 카페 ,존 스트레레키 지음 ;고상숙 옮김,클레이하우스,2023,9791198173812,843.6,문학 > 영미문학 > 소설,7
1089,보통 이하의 것들 ,지은이: 조르주 페렉 ;옮긴이: 김호영,녹색광선,2023,9791198375315,864,문학 > 프랑스문학 > 수필,7
1089,셰리 ,지은이: 시도니 가브리엘 콜레트 ;옮긴이: 장소미,녹색광선,2024,9791198375339,863,문학 > 프랑스문학 > 소설,7
1089,나의 첫 시나리오 ,지은이: 정서경 ;박재인,돌고래,2024,9791198380982,812.66,문학 > 한국문학 > 희곡,7
1089,단지 소설일 뿐이네 :구병모 중편소설 ,구병모,문학실험실,2024,9791198481719,813.7,문학 > 한국문학 > 소설,7
1089,숲은 깊고 아름다운데 :동화 여주 잔혹사 ,조이스 박 지음,J포럼(제이포럼),2024,9791198710413,337.04,"사회과학 > 사회학, 사회문제 > 여성문제",7
1089,좋은 사람 도감 ,"묘엔 스구루,이지수 옮김",서교책방,2025,9791198944047,838,문학 > 일본문학 > 르포르타주 및 기타,7
1317,거울 앞에서 너무 많은 시간을 보냈다 ,러네이 엥겔른 지음 ;김문주 옮김,웅진씽크빅,2017,9788901219578,186.3,철학 > 심리학 > 임상심리학,6
1317,(운명을 바꾸는) 부동산 투자 수업 :82만 명의 투자 멘토 '부동산읽어주는남자' 정태익의 반드시 읽어야 할 부동산 트렌드 ,정태익,리더스북,[202,9788901259307,327.87,사회과학 > 경제학 > 금융,6
1317,(운명을 바꾸는) 부동산 투자 수업 :82만 명의 투자 멘토 '부동산읽어주는남자' 정태익의 반드시 읽어야 할 부동산 트렌드 ,정태익,리더스북,[202,9788901259314,327.87,사회과학 > 경제학 > 금융,6
1317,"스틱! :1초 만에 착 달라붙는 메시지, 그 안에 숨은 6가지 법칙 ","칩 히스,박슬라 옮김",웅진씽크빅,2022,9788901266091,331.1,"사회과학 > 사회학, 사회문제 > 사회학",6
1317,사람을 안다는 것 ,데이비드 브룩스 지음 ;이경식 옮김,웅진씽크빅,2024,9788901280776,331.1,"사회과학 > 사회학, 사회문제 > 사회학",6
1317,마션 :어느 괴짜 과학자의 화성판 어드벤처 생존기 ,지은이: 앤디 위어 ;옮긴이: 박아람,RHK(알에이치코리아),2015,9788925556789,843.6,문학 > 영미문학 > 소설,6
1317,거울 속 외딴 성 ,츠지무라 미즈키 지음 ;서혜영 옮김,RHK(알에이치코리아),2018,9788925564487,833.6,문학 > 일본문학 > 소설,6
1317,사유하는 미술관 :그림 속 잠들어 있던 역사를 깨우다 ,김선지 지음,RHK(알에이치코리아),2024,9788925574776,650.4,"예술 > 회화, 도화 > 회화, 도화",6
1317,아이디어에서 완성까지 캐릭터 줄거리 단계별 가이드 :웹소설·웹툰·드라마 작가를 위한 '5억 뷰 스토리'의 비결 ,김사라 지음,RHK(알에이치코리아),2024,9788925574851,802.2,"문학 > 문학 > 문장작법, 수사학",6
1317,강박에 빠진 뇌 :신경학적 불균형이 만들어낸 멈출 수 없는 불안 ,제프리 슈워츠 지음 ;이은진 옮김,RHK(알에이치코리아),2023,9788925576374,513.8522,기술과학 > 의학 > 내과학,6
1317,블랙 쇼맨과 환상의 여자 ,지은이: 히가시노 게이고 ;옮긴이: 최고은,RHK(알에이치코리아),2023,9788925576633,833.6,문학 > 일본문학 > 소설,6
1317,"무기력이 무기력해지도록 :게으름, 우울증, 번아웃의 심리학 ",한창수 지음,RHK(알에이치코리아),2021,9788925579863,181.3,철학 > 심리학 > 각론,6
1317,당신은 사건 현장에 있습니다 :일러스트 한 장으로 즐기는 추리 게임 ,글: 모데스토 가르시아 ;번역: 엄지영,중앙일보에스,2023,9788927879718,691.9,"예술 > 오락, 운동 > 오락",6
1317,감시와 처벌 :감옥의 역사 ,미셸 푸코 지음 ;오생근 옮김,나남출판,2004,9788930032483,364.61,사회과학 > 법학 > 형법,6
1317,허송세월 :김훈 산문 ,지은이: 김훈,나남,2024,9788930041683,814.62,문학 > 한국문학 > 수필,6
1317,누구도 기억하지 않는 역에서 :허수경 시집 ,지은이: 허수경,문학과지성사,2016,9788932029085,811.62,문학 > 한국문학 > 시,6
1317,랭스로 되돌아가다 ,디디에 에리봉 지음 ;이상길 옮김,문학과지성사,2021,9788932037738,331.04,"사회과학 > 사회학, 사회문제 > 사회학",6
1317,상아의 문으로 :구병모 장편소설 ,지은이: 구병모,문학과지성사,2021,9788932039251,813.7,문학 > 한국문학 > 소설,6
1317,고잉 홈 =문지혁 소설집 /Going home ,지은이: 문지혁,문학과지성사,2024,9788932042589,813.7,문학 > 한국문학 > 소설,6
1317,누군가를 이토록 사랑한 적 :이병률 시집 ,지은이: 이병률,문학과지성사,2024,9788932042725,811.7,문학 > 한국문학 > 시,6
1317,투계 :마리아 페르난다 암푸에로 소설집 ,지은이: 마리아 페르난다 암푸에로 ;옮긴이: 임도울,문학과지성사,2024,9788932043074,873,문학 > 스페인문학 > 소설,6
1317,사랑과 멸종을 바꿔 읽어보십시오 :유선혜 시집 ,지은이: 유선혜,문학과지성사,2024,9788932043272,811.7,문학 > 한국문학 > 시,6
1317,스위트 솔티 :황모과 소설집 ,지은이: 황모과,문학과지성사,2024,9788932043388,813.7,문학 > 한국문학 > 소설,6
1317,데미안 ,헤르만 헤세 지음 ;이영임 옮김,을유문화사,2020,9788932404868,853,문학 > 독일문학 > 소설,6
1317,지속의 순간들 ,지은이: 제프 다이어 ;옮긴이: 이정현,을유문화사,2022,9788932474625,660,예술 > 사진술 > 사진술,6
1317,창문 넘어 도망친 100세 노인 :요나스 요나손 장편소설 ,지은이: 요나스 요나손 ;옮긴이: 임호경,열린책들,2013,9788932916194,859.7,문학 > 독일문학 > 기타 게르만 문학,6
1317,고양이 :베르나르 베르베르 장편소설 ,지은이: 베르나르 베르베르 ;옮긴이: 전미연,열린책들,2018,9788932919126,863,문학 > 프랑스문학 > 소설,6
1317,맥파이 살인 사건 :앤서니 호로비츠 장편소설 ,지은이: 앤서니 호로비츠 ;옮긴이: 이은선,열린책들,2018,9788932919188,843.6,문학 > 영미문학 > 소설,6
1317,향수 :파트리크 쥐스킨트 장편소설 ,지은이: 파트리크 쥐스킨트 ;옮긴이: 강명순,열린책들,2020,9788932920290,853,문학 > 독일문학 > 소설,6
1317,종소리 :닐 셔스터먼 장편소설 ,지은이: 닐 셔스터먼 ;옮긴이: 이수현,열린책들,2023,9788932923062,843.6,문학 > 영미문학 > 소설,6
1317,"베르베르 씨, 오늘은 뭘 쓰세요? ",베르나르 베르베르 지음 ;전미연 옮김,열린책들,2023,9788932923383,864,문학 > 프랑스문학 > 수필,6
1317,꿀벌의 예언 :베르나르 베르베르 장편소설 ,지은이: 베르나르 베르베르 ;옮긴이: 전미연,열린책들,2023,9788932923420,863,문학 > 프랑스문학 > 소설,6
1317,멜로가 체질.이병헌·김영영 대본집 ,"지은이: 이병헌,김영영",김영사,2022,9788934942436,812.68,문학 > 한국문학 > 희곡,6
1317,최재천의 공부 :어떻게 배우며 살 것인가 ,"지은이: 최재천,안희경",김영사,2022,9788934943457,370.4,사회과학 > 교육학 > 교육학,6
1317,처음부터 내내 좋아했어 ,지은이: 와타야 리사 ;옮긴이: 최고은,김영사,2022,9788934949015,833.6,문학 > 일본문학 > 소설,6
1317,커넥팅 =일의 길을 찾는 당신을 위한 커리어 포트폴리오 전략 /Connecting ,지은이: 신수정,김영사,2024,9788934965145,325.211,사회과학 > 경제학 > 경영관리,6
1317,합리적 의심 =도진기 장편소설 /Reasonable doubt ,지은이: 도진기,김영사,2019,9788934984641,813.7,문학 > 한국문학 > 소설,6
1317,어떻게 말해줘야 할까 :오은영의 현실밀착 육아회화 ,글: 오은영 ;그림: 차상미,김영사,2020,9788934986652,598.1,기술과학 > 가정학 및 가정생활 > 육아,6
1317,나도 아직 나를 모른다 ,지은이: 허지원,김영사,2020,9788934991298,186.3,철학 > 심리학 > 임상심리학,6
1317,사람 공부 :논어에서 찾은 인간관계의 처음과 끝 ,조윤제 지음,청림출판,2023,9788935214464,148.3,철학 > 경학 > 사서,6
1317,남겨진 것들의 기록 :유품정리사가 써내려간 떠난 이들의 뒷모습 ,"김새별,전애원 지음",청림출판,2024,9788935214495,818,문학 > 한국문학 > 르포르타주 및 기타,6
1317,나의 눈부신 친구 ,엘레나 페란테 지음 ;김지우 옮김,한길사,2016,9788935669738,883,문학 > 이탈리아문학 > 소설,6
1317,여름 언덕에서 배운 것 :안희연 시집 ,지은이: 안희연,창비,2020,9788936424466,811.7,문학 > 한국문학 > 시,6
1317,트렁크 :김려령 장편소설 ,지은이: 김려령,창비,2015,9788936434205,813.7,문학 > 한국문학 > 소설,6
1317,완벽한 생애 :조해진 소설 ,지은이: 조해진,창비,2021,9788936438487,813.7,문학 > 한국문학 > 소설,6
1317,페퍼민트 :백온유 장편소설 ,지은이: 백온유,창비,2022,9788936438807,813.7,문학 > 한국문학 > 소설,6
1317,미래의 자리 :문진영 소설 ,지은이: 문진영,창비,2024,9788936439583,813.7,문학 > 한국문학 > 소설,6
1317,네가 있는 요일 :박소영 장편소설 ,지은이: 박소영,창비,2023,9788936457211,813.7,문학 > 한국문학 > 소설,6
1317,여름의 귤을 좋아하세요 :이희영 장편 소설 ,지은이: 이희영,창비,2023,9788936457228,813.7,문학 > 한국문학 > 소설,6
1317,수능 해킹 :사교육의 기술자들 ,"문호진,단요 지음",창비,2024,9788936480240,373.7,"사회과학 > 교육학 > 학습지도, 교육방법",6
1317,이반지하의 공간 침투 ,이반지하 지음,창비,2024,9788936480448,818,문학 > 한국문학 > 르포르타주 및 기타,6
1317,스크루테이프의 편지 ,C.S. 루이스 지음 ;김선형 옮김,홍성사,2018,9788936513191,843.5,문학 > 영미문학 > 소설,6
1317,키친,요시모토 바나나 지음;김난주 옮김,민음사,2005,9788937403170,833.6,문학 > 일본문학 > 소설,6
1317,정신머리 :박참새 시집 ,지은이: 박참새,민음사,2023,9788937409394,811.7,문학 > 한국문학 > 시,6
1317,일기시대 :문보영 에세이 ,지은이: 문보영,민음사,2021,9788937419416,814.7,문학 > 한국문학 > 수필,6
1317,마음의 심연 ,지은이: 프랑수아즈 사강 ;옮긴이: 김남주,민음사,2021,9788937442339,863,문학 > 프랑스문학 > 소설,6
1317,보통 맛 :최유안 소설집 ,지은이: 최유안,민음사,2021,9788937444432,813.7,문학 > 한국문학 > 소설,6
1317,더 디너 :헤르만 코흐 장편소설 ,지은이: 헤르만 코흐 ;옮긴이: 강명순,민음사,2024,9788937445903,859.31,문학 > 독일문학 > 기타 게르만 문학,6
1317,꿈과 토템 :은모든 소설집 ,지은이: 은모든,민음사,2024,9788937456961,813.7,문학 > 한국문학 > 소설,6
1317,허클베리 핀의 모험,마크 트웨인 지음;김욱동 옮김,민음사,1998,9788937460067,843,문학 > 영미문학 > 소설,6
1317,인간의 굴레에서,서머싯 몸 지음;송무 옮김.,민음사,1998,9788937460111,843,문학 > 영미문학 > 소설,6
1317,젊은 예술가의 초상,제임스 조이스 지음;이상옥 옮김,민음사,2001,9788937460456,843,문학 > 영미문학 > 소설,6
1317,수레바퀴 아래서 ,지은이: 헤르만 헤세 ;옮긴이: 김이섭,민음사,2001,9788937460500,853,문학 > 독일문학 > 소설,6
1317,체호프 단편선,안톤 체호프 지음;박현섭 옮김,민음사,2002,9788937460708,892.8,문학 > 기타 제문학 > 인도-유럽계문학,6
1317,1984,조지 오웰 지음;정회성 옮김,민음사,2003,9788937460777,843,문학 > 영미문학 > 소설,6
1317,차라투스트라는 이렇게 말했다,프리드리히 니체 지음;장희창 옮김,민음사,2004,9788937460944,165.77,"철학 > 서양철학 > 독일, 오스트리아철학",6
1317,맥베스,월리엄 셰익스피어 지음;최종철 옮김,민음사,2004,9788937460999,842,문학 > 영미문학 > 희곡,6
1317,신곡 :단테 알리기에리의 코메디아=(La) comedia di Dante Alighieri,단테 알리기에리 [지음] ;박상진 옮김,민음사,2007,9788937461507,881,문학 > 이탈리아문학 > 시,6
1317,세일즈맨의 죽음 ,지은이: 아서 밀러 ;옮긴이: 강유나,민음사,2009,9788937462184,842,문학 > 영미문학 > 희곡,6
1317,뻐꾸기 둥지 위로 날아간 새 ,켄 키지 지음 ;정회성 옮김,민음사,2009,9788937462320,843.5,문학 > 영미문학 > 소설,6
1317,뻐꾸기 둥지 위로 날아간 새 ,켄 키지 지음 ;정회성 옮김,민음사,2009,9788937462320,843.5,문학 > 영미문학 > 소설,6
1317,사랑할 때와 죽을 때 ,지은이: 에리히 마리아 레마르크 ;옮긴이: 장희창,민음사,2010,9788937462467,853,문학 > 독일문학 > 소설,6
1317,사랑할 때와 죽을 때 ,지은이: 에리히 마리아 레마르크 ;옮긴이: 장희창,민음사,2010,9788937462467,853,문학 > 독일문학 > 소설,6
1317,인형의 집 ,지은이: 헨리크 입센 ;옮긴이: 안미란,민음사,2010,9788937462481,859.82,문학 > 독일문학 > 기타 게르만 문학,6
1317,눈먼 암살자,지은이: 마거릿 애트우드 ;옮긴이: 차은정,민음사,2010,9788937462603,843.5,문학 > 영미문학 > 소설,6
1317,죄와 벌,지은이: 표도르 도스토예프스키 ;옮긴이: 김연경,민음사,2012,9788937462856,892.83,문학 > 기타 제문학 > 인도-유럽계문학,6
1317,에드거 앨런 포 단편선 ,지은이: 에드거 앨런 포 ;옮긴이: 전승희,민음사,2013,9788937463082,843.4,문학 > 영미문학 > 소설,6
1317,라쇼몬 :아쿠타가와 류노스케 단편선 ,지은이: 아쿠타가와 류노스케 ;옮긴이: 서은혜,민음사,2014,9788937463266,833.6,문학 > 일본문학 > 소설,6
1317,케이크와 맥주 ,지은이: 서머싯 몸 ;옮긴이: 황소연,민음사,2021,9788937463945,843.5,문학 > 영미문학 > 소설,6
1317,케이크와 맥주 ,지은이: 서머싯 몸 ;옮긴이: 황소연,민음사,2021,9788937463945,843.5,문학 > 영미문학 > 소설,6
1317,블랙박스 =Black box ,지은이: 아모스 오즈 ;김영화,민음사,2023,9788937464232,897.4,문학 > 기타 제문학 > 셈족문학,6
1317,아무도 보지 못한 숲 :조해진 장편소설 ,지은이: 조해진,민음사,2013,9788937473012,813.7,문학 > 한국문학 > 소설,6
1317,거의 모든 거짓말 :전석순 장편소설 ,지은이: 전석순,민음사,2016,9788937473111,813.7,문학 > 한국문학 > 소설,6
1317,두 방문객 :김희진 장편소설 ,지은이: 김희진,민음사,2019,9788937473227,813.7,문학 > 한국문학 > 소설,6
1317,엄청나게 시끄럽고 믿을 수 없게 가까운:조너선 사프란 포어 소설,조너선 사프란 포어 [지음];송은주 옮김,민음사,2006,9788937480973,843,문학 > 영미문학 > 소설,6
1317,위키드,그레고리 머과이어 [지음],민음사,,9788937481567,843,문학 > 영미문학 > 소설,6
1317,참을 수 없는 존재의 가벼움 ,지은이: 밀란 쿤데라 ;옮긴이: 이재룡,민음사,2011,9788937484063,892.96,문학 > 기타 제문학 > 인도-유럽계문학,6
1317,"위키드 1 - 엘파바와 글린다, 개정판",그레고리 머과이어,민음사,2012,9788937484421,,,6
1317,"위키드 2 - 서쪽마녀 이야기, 개정판",그레고리 머과이어,민음사,2012,9788937484438,,,6
1317,색채가 없는 다자키 쓰쿠루와 그가 순례를 떠난 해 :무라카미 하루키 장편소설 ,지은이: 무라카미 하루키 ;옮긴이: 양억관,민음사,2013,9788937487927,833.6,문학 > 일본문학 > 소설,6
1317,철학책 독서 모임 ,지은이: 박동수,민음사,2022,9788937492013,104,"철학 > 철학 > 강연집, 수필집",6
1317,신비롭지 않은 여자들 ,지은이: 임소연,민음사,2022,9788937492075,337.2,"사회과학 > 사회학, 사회문제 > 여성문제",6
1317,이미지란 무엇인가 ,지은이: 이솔,민음사,2023,9788937492136,104,"철학 > 철학 > 강연집, 수필집",6
1317,브레인포그 :내 삶의 몰입과 집중을 되찾는 10가지 방법 ,질 P. 웨버 지음 ;진정성 옮김,한국경제신문,2023,9788947549158,182.35,철학 > 심리학 > 차이심리학,6
1317,내가 살인자의 마음을 읽는 이유 :모두가 안전한 세상을 위한 권일용의 범죄심리 수업 ,권일용 지음,21세기북스(북이십일 21세기북스),2022,9788950901912,364.45,사회과학 > 법학 > 형법,6
1317,자취의 맛 :유튜버 자취남이 300명의 집을 가보고 느낀 것들 ,자취남 지음,21세기북스(북이십일 21세기북스),2022,9788950902957,549.704,기술과학 > 건축공학 > 각종 건물,6
1317,평균의 종말 :평균이라는 허상은 어떻게 교육을 속여왔나 ,토드 로즈 지음 ;정미나 옮김,북이십일,2018,9788950963613,182.1,철학 > 심리학 > 차이심리학,6
1317,노멀 피플 :샐리 루니 장편소설 ,지은이: 샐리 루니 ;옮긴이: 김희용,Arte(아르테),2020,9788950986339,843.6,문학 > 영미문학 > 소설,6
1317,비정근 ,히가시노 게이고 지음 ;김소영 옮김,살림출판사,2013,9788952224330,833.6,문학 > 일본문학 > 소설,6
1317,미 비포 유 ,조조 모예스 지음 ;김선형 옮김,살림,2013,9788952227829,843.6,문학 > 영미문학 > 소설,6
1317,국가는 왜 실패하는가 ,"대런 애쓰모글루,최완규 옮김",시공사,2012,9788952766984,320,사회과학 > 경제학 > 경제학,6
1317,방어가 제철 :안윤 소설 ,지은이: 안윤,자음과모음,2022,9788954448444,813.7,문학 > 한국문학 > 소설,6
1317,살인자의 쇼핑몰 :강지영 장편소설,지은이: 강지영,자음과모음,2023,9788954449298,813.7,문학 > 한국문학 > 소설,6
1317,테레즈 라캥 :에밀 졸라 장편소설 ,지은이: 에밀 졸라 ;옮긴이: 박이문,문학동네,2009,9788954607797,863,문학 > 프랑스문학 > 소설,6
1317,1984 :조지 오웰 장편소설 ,지은이: 조지 오웰 ;옮긴이: 김기혁,문학동네,2009,9788954609166,843.5,문학 > 영미문학 > 소설,6
1317,엘리베이터에 낀 그 남자는 어떻게 되었나 :김영하 소설 ,지은이: 김영하,문학동네,2010,9788954610117,813.62,문학 > 한국문학 > 소설,6
1317,검은 꽃 :김영하 장편소설 ,김영하,문학동네,2010,9788954610131,813.7,문학 > 한국문학 > 소설,6
1317,단순한 열정 (반양장) - 문학동네 세계문학전집 99,"아니 에르노 (지은이), 최정수 (옮긴이)",문학동네,2012,9788954619585,,,6
1317,단순한 열정 (반양장) - 문학동네 세계문학전집 99,"아니 에르노 (지은이), 최정수 (옮긴이)",문학동네,2012,9788954619585,,,6
1317,새의 선물 :은희경 장편소설 ,지은이: 은희경,문학동네,2014,9788954623377,813.62,문학 > 한국문학 > 소설,6
1317,반딧불이 :무라카미 하루키 소설 ,지은이: 무라카미 하루키 ;옮긴이: 권남희,문학동네,2014,9788954624534,833.6,문학 > 일본문학 > 소설,6
1317,전쟁은 여자의 얼굴을 하지 않았다 =War's unwomanly face ,스베틀라나 알렉시예비치 지음 ;박은정 옮김,문학동네,2015,9788954637954,909.53082,"역사 > 역사 > 세계사, 세계문화사",6
1317,(2024 제15회) 젊은작가상 수상작품집 ,"지은이: 김멜라,전지영",문학동네,2024,9788954638746,813.7,문학 > 한국문학 > 소설,6
1317,독고솜에게 반하면 - 제10회 문학동네청소년문학상 대상 수상작,허진희 (지은이),문학동네,2020,9788954670302,813.7,문학 > 한국문학 > 소설,6
1317,아직 멀었다는 말 :권여선 소설 ,지은이: 권여선,문학동네,2020,9788954670630,813.62,문학 > 한국문학 > 소설,6
1317,말하기를 말하기 :제대로 목소리를 내기 위하여 ,지은이: 김하나,문학동네,2020,9788954672733,818,문학 > 한국문학 > 르포르타주 및 기타,6
1317,제 꿈 꾸세요 :김멜라 소설 ,지은이: 김멜라,문학동네,2022,9788954677707,813.7,문학 > 한국문학 > 소설,6
1317,날마다 만우절 :윤성희 소설 ,지은이: 윤성희,문학동네,2021,9788954680691,813.7,문학 > 한국문학 > 소설,6
1317,호러북클럽이 뱀파이어를 처단하는 방식 :그래디 헨드릭스 장편소설 ,지은이: 그래디 헨드릭스 ;옮긴이: 강아름,문학동네,2021,9788954681803,843.6,문학 > 영미문학 > 소설,6
1317,파리 마카롱 수수께끼 =The paris macaron mystery ,지은이: 요네자와 호노부 ;옮긴이: 김선영,문학동네,2021,9788954682367,833.6,문학 > 일본문학 > 소설,6
1317,최소한의 선의 ,문유석 지음,문학동네,2021,9788954684200,360.04,사회과학 > 법학 > 법학,6
1317,속죄 :이언 매큐언 장편소설 ,지은이: 이언 매큐언 ;옮긴이: 한정아,문학동네,2023,9788954690799,843.5,문학 > 영미문학 > 소설,6
1317,(2023 제14회) 젊은작가상 수상작품집 ,"지은이: 이미상,현호정",문학동네,2023,9788954691741,813.7,문학 > 한국문학 > 소설,6
1317,자기 앞의 생 :로맹 가리 장편소설 ,지은이: 로맹 가리 ;옮긴이: 용경식,문학동네,2023,9788954692731,863,문학 > 프랑스문학 > 소설,6
1317,이걸 내 마음이라고 하자 :황인찬 시집 ,지은이: 황인찬,문학동네,2023,9788954693370,811.7,문학 > 한국문학 > 시,6
1317,당신이 보고 싶어하는 세상 :장강명 소설 ,지은이: 장강명,문학동네,2023,9788954694148,813.7,문학 > 한국문학 > 소설,6
