순위,도서명,저자,출판사,출판년도,ISBN,KDC,KDC명,대출건수
1288,시간의 계단 =주영하 장편소설 /The stairway of time ,지은이: 주영하,다산북스,2019,9791130620862,813.7,문학 > 한국문학 > 소설,6
1288,물 만난 물고기 :이찬혁 소설 ,지은이: 이찬혁,다산북스,2019,9791130625904,813.7,문학 > 한국문학 > 소설,6
1288,애쓰지 않고 편안하게,김수현,놀(다산북스),2020-05-15,9791130629636,189,철학 > 심리학 > 응용심리학 일반,6
1288,불안한 사람들 :프레드릭 배크만 장편소설 ,지은이: 프레드릭 배크만 ;옮긴이: 이은선,다산북스,2021,9791130637617,859.7,문학 > 독일문학 > 기타 게르만 문학,6
1288,(무너진 자세를 바로 세우는) 기적의 자세요정 ,자세요정 지음,다산북스,2023,9791130646664,517.32,"기술과학 > 의학 > 위생학, 공공의학",6
1288,무기가 되는 글쓰기 :즉시 판매로 연결되는 마케터의 실전 작문법 ,배작가 지음,다산북스,2024,9791130650050,325.5,사회과학 > 경제학 > 경영관리,6
1288,"물리학자는 두뇌를 믿지 않는다 :운, 재능, 그리고 한 가지 더 필요한 삶의 태도에 관한 이야기 ",브라이언 키팅 지음 ;이한음 옮김,다산북스,2024,9791130652016,420.04,자연과학 > 물리학 > 물리학,6
1288,닐스 비크의 마지막 하루 :프로데 그뤼텐 장편소설 ,지은이: 프로데 그뤼텐 ;옮긴이: 손화수,다산북스,2025,9791130662480,859.82,문학 > 독일문학 > 기타 게르만 문학,6
1288,김약국의 딸들 :박경리 장편소설 ,지은이: 박경리,다산북스,2023,9791130699165,813.62,문학 > 한국문학 > 소설,6
1288,그녀는 다 계획이 있다 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,대원씨아이,2021,9791136264473,833.6,문학 > 일본문학 > 소설,6
1288,방황하는 칼날 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 민경욱,대원씨아이,2021,9791136278630,833.6,문학 > 일본문학 > 소설,6
1288,조선왕조MBTI실록 :조선을 이끈 인물들의 반전 있는 MBTI 이야기 ,저자: 강미정,시대고시기획,2024,9791138372862,911.05,역사 > 아시아(아세아) > 한국,6
1288,진짜 좋아하는 일만 하고 사는 법 :인생에 극적인 전환점을 만드는 마인드셋 업그레이드 ,데릭 시버스 지음 ;정지현 옮김,현대지성,2024,9791139716504,199.1,"철학 > 윤리학, 도덕철학 > 도덕훈, 교훈",6
1288,일생에 한번은 헌법을 읽어라 :흔들릴 때마다 삶의 중심을 잡아주는 기준에 관하여 ,이효원 지음,현대지성,2024,9791139717013,362.004,사회과학 > 법학 > 헌법,6
1288,믹스 =세상에서 가장 쉬운 차별화 /Mix ,안성은 지음,길벗,2022,9791140700998,325.5,사회과학 > 경제학 > 경영관리,6
1288,주식투자 무작정 따라하기 =Stock market investing ,윤재수 지음,길벗,2023,9791140702343,327.856,사회과학 > 경제학 > 금융,6
1288,지적인 어른을 위한 최소한의 교양수업 :평생의 무기가 되는 5가지 불변의 지식 ,사이토 다카시 지음 ;신찬 옮김,길벗,2024,9791140708987,001.3,"총류 > 총류 > 지식, 학문 일반",6
1288,당근밭 걷기 :안희연 시집 ,지은이: 안희연,문학동네,2024,9791141600778,811.7,문학 > 한국문학 > 시,6
1288,(2024) 김승옥문학상 수상작품집 ,"지은이: 조경란,이승은",문학동네,2024,9791141601270,813.7,문학 > 한국문학 > 소설,6
1288,"설자은, 불꽃을 쫓다 :정세랑 장편소설 ",지은이: 정세랑,문학동네,2025,9791141601638,813.7,문학 > 한국문학 > 소설,6
1288,작약은 물속에서 더 환한데 :이승희 시집 ,지은이: 이승희,문학동네,2024,9791141606831,811.7,문학 > 한국문학 > 시,6
1288,일의 감각 :방황하는 도제가 단단한 고수가 되기까지 ,로저 니본 지음 ;진영인 옮김,윌북,2021,9791155813492,181.1,철학 > 심리학 > 각론,6
1288,딜레마 사전 :작가를 위한 갈등 설정 가이드 ,"안젤라 애커만,오수원 옮김",윌북,2022,9791155815168,802.3,"문학 > 문학 > 문장작법, 수사학",6
1288,트러블 사전 :작가를 위한 플롯 설계 가이드 ,"안젤라 애커만,오수원 옮김",윌북,2023,9791155816257,802.3,"문학 > 문학 > 문장작법, 수사학",6
1288,자연에 이름 붙이기 :보이지 않던 세계가 보이기 시작할 때 ,캐럴 계숙 윤 지음 ;정지인 옮김,윌북,2023,9791155816462,470.1,자연과학 > 생물과학 > 생물과학,6
1288,도쿄 호텔 도감 =Tokyo hotel sketch ,엔도 케이 지음 ;서하나 옮김,윌북,2024,9791155817612,981.32302,역사 > 지리 > 아시아지리,6
1288,"자신의 존재에 대해 사과하지 말 것 :삶, 사랑, 관계에 닿기 위한 자폐인 과학자의 인간 탐구기 ",카밀라 팡 지음 ;김보은 옮김,푸른숲,2023,9791156754107,180,철학 > 심리학 > 심리학,6
1288,공감은 지능이다 :신경과학이 밝힌 더 나은 삶을 사는 기술 ,자밀 자키 지음 ;정지인 옮김,푸른숲,2021,9791156758730,181.7,철학 > 심리학 > 각론,6
1288,잔류 인구 ,엘리자베스 문 지음 ;강선재 옮김,푸른숲,2021,9791156759201,843.5,문학 > 영미문학 > 소설,6
1288,나는 왜 혼자가 편할까? :인간관계가 귀찮은 사람들의 관계 심리학 ,오카다 다카시 지음 ;김해용 옮김,동양books(동양북스),2015,9791157030651,189.2,철학 > 심리학 > 응용심리학 일반,6
1288,무조건 팔리는 카피 단어장 :copy vocabulary 2000 ,"간다 마사노리,이주희 옮김",동양북스,2021,9791157686957,325.751,사회과학 > 경제학 > 경영관리,6
1288,개소리에 관하여 ,지은이: 해리 G. 프랭크퍼트 ;옮긴이: 이윤,필로소픽,2016,9791157830572,194.4,"철학 > 윤리학, 도덕철학 > 사회윤리",6
1288,2인조 :이석원 산문 ,지은이: 이석원,달(달 출판사),2020,9791158161255,814.7,문학 > 한국문학 > 수필,6
1288,번역: 황석희 :번역가의 영화적 일상 에세이 ,글: 황석희,달 출판사,2023,9791158161743,688.1304,예술 > 연극 > 영화,6
1288,양들의 침묵 :토머스 해리스 장편소설 ,지은이: 토머스 해리스 ;옮긴이: 공보경,나무의철학,2019,9791158511494,843.5,문학 > 영미문학 > 소설,6
1288,(보도 섀퍼의) 이기는 습관 :불가능을 뛰어넘어 최후의 승자가 된 사람들 ,보도 섀퍼 지음 ;박성원 옮김,토네이도미디어그룹,2022,9791158512378,325.211,사회과학 > 경제학 > 경영관리,6
1288,내가 죽기 일주일 전 :내가 죽기 일주일 전 네가 내게 돌아왔다 ,지은이: 서은채,황금가지,2018,9791158883737,813.7,문학 > 한국문학 > 소설,6
1288,"제로 웨이스트는 처음인데요 :하루에 하나씩, 나와 지구를 살리는 작은 습관 ",소일 지음,판미동,2021,9791158888398,539.98,"기술과학 > 공학, 공업일반 > 위생, 도시, 환경공학",6
1288,조이 럭 클럽 :에이미 탄 장편소설 ,저자: 에이미 탄 ;옮긴이: 이문영,들녘,2024,9791159259043,843.5,문학 > 영미문학 > 소설,6
1288,"랩걸 :나무,과학 그리고 사랑 ",지은이: 호프 자런 ;옮긴이: 김희정,Alma(알마 출판사),2017,9791159920967,470.99,자연과학 > 생물과학 > 생물과학,6
1288,일곱 번째 달 일곱 번째 밤 ,"지은이: 곽재식,이홍이",알마,2021,9791159923340,808.3,"문학 > 문학 > 전집, 총서",6
1288,동트기 힘든 긴 밤 ,쯔진천 지음 ;최정숙 옮김,한스미디어,2018,9791160073133,823.7,문학 > 중국문학 > 소설,6
1288,태도에 관하여 :임경선 에세이 ,지은이: 임경선,한겨레출판,2018,9791160402001,814.7,문학 > 한국문학 > 수필,6
1288,아침을 볼 때마다 당신을 떠올릴 거야 :조수경 장편소설 ,지은이: 조수경,한겨레출판,2019,9791160402285,813.7,문학 > 한국문학 > 소설,6
1288,월급쟁이 재테크 상식사전 =Common sense dictionary for salaried ,우용표 지음,길벗,2019,9791160508079,327.04,사회과학 > 경제학 > 금융,6
1288,열두 발자국 ,지은이: 정재승,어크로스,2018,9791160560510,404,"자연과학 > 자연과학 > 강연집, 수필집, 연설문집",6
1288,나는 왜 이 일을 하는가 :당신만의 why를 찾아라,"사이먼 사이넥,이지연 옮김",이퍼블릭,2018,9791160573091,325.24,사회과학 > 경제학 > 경영관리,6
1288,내가 죽였다 :정해연 장편소설 ,지은이: 정해연,연담L,2019,9791160748604,813.7,문학 > 한국문학 > 소설,6
1288,자유로부터의 도피 ,에리히 프롬 지음 ;김석희 옮김,휴머니스트출판그룹,2020,9791160804751,331.1,"사회과학 > 사회학, 사회문제 > 사회학",6
1288,이왕이면 집을 사기로 했습니다 :1인 가구 생활자의 내 집 마련 대모험 ,이보현 지음,휴머니스트출판그룹,2023,9791160806977,327.8704,사회과학 > 경제학 > 금융,6
1288,행복할 거야 이래도 되나 싶을 정도로 :일홍 에세이 ,지은이: 일홍,부크럼,2024,9791162145043,818,문학 > 한국문학 > 르포르타주 및 기타,6
1288,1인 가구 돈 관리 :잘사는 혼삶의 필수 아이템 ,공아연 지음,위즈덤하우스,2018,9791162203897,591.1,기술과학 > 가정학 및 가정생활 > 가정관리 및 가정생활,6
1288,돈의 감각 =절호의 투자 타이밍을 귀신같이 눈치채는 비결 /The sense of money ,이명로 지음,비즈니스북스,2019,9791162540985,327.8,사회과학 > 경제학 > 금융,6
1288,당신의 생각을 정리해드립니다 :인생을 바꾸는 생각정리스킬 ,복주환 지음,비즈니스북스,2021,9791162542040,325.211,사회과학 > 경제학 > 경영관리,6
1288,(Do it!) 알고리즘 코딩 테스트.Do it! algorithm coding test with python ,김종관 지음,이지스퍼블리싱,2022,9791163033936,005.13,"총류 > 총류 > 프로그래밍, 프로그램, 데이터",6
1288,해부학자의 세계 :인체의 지식을 향한 위대한 5000년 여정 ,콜린 솔터 지음 ;조은영 옮김,북하우스 퍼블리셔스,2024,9791164052752,511.4,기술과학 > 의학 > 기초의학,6
1288,사라진 여자들 :메리 쿠비카 장편소설 ,지은이: 메리 쿠비카 ;옮긴이: 신솔잎,해피북스투유,2022,9791164797707,843.6,문학 > 영미문학 > 소설,6
1288,이번 생은 N잡러 :취미로 월 천만 원 버는 법 ,한승현 지음,매경출판,2021,9791164842100,325.211,사회과학 > 경제학 > 경영관리,6
1288,(내 재테크에 바로 적용하는) 최소한의 경제공부 ,문지웅 지음,매경출판,2024,9791164846825,320,사회과학 > 경제학 > 경제학,6
1288,동급생 ,저자: 히가시노 게이고 ;민경욱 옮김,소미미디어,2019,9791165071011,833.6,문학 > 일본문학 > 소설,6
1288,숙명 ,히가시노 게이고 지음 ;권남희 옮김,소미미디어,2020,9791165077259,833.6,문학 > 일본문학 > 소설,6
1288,ETF 투자 무작정 따라하기 :한 번에 잃을 걱정 없이 작은 돈으로 시작하는 주식투자 ,윤재수 지음,길벗,2020,9791165210519,327.856,사회과학 > 경제학 > 금융,6
1288,"(오늘 배워 내일 써먹는) 경제상식 :돈을 잘 쓰고, 모으고, 불리기 위해 꼭 알아야 할 금리·환율·유가 ",김정인 지음,길벗,2021,9791165215323,320.04,사회과학 > 경제학 > 경제학,6
1288,예민한 사람도 마음이 편안해지는 작은 습관 ,니시와키 슌지 지음 ;이은혜 옮김,길벗,2021,9791165215835,182.12,철학 > 심리학 > 차이심리학,6
1288,천 원을 경영하라 :국민가게 다이소 창업주 박정부 회장의 본질경영 ,박정부 지음,쌤앤파커스,2022,9791165346485,325.1,사회과학 > 경제학 > 경영관리,6
1288,폭우 속의 우주 :청예 장편소설 ,지은이: 청예,팩토리나인,2023,9791165348359,813.7,문학 > 한국문학 > 소설,6
1288,고백루프 :박서련 소설집 ,지은이: 박서련,창비교육,2024,9791165702496,813.7,문학 > 한국문학 > 소설,6
1288,공산주의자가 온다! :이신주 소설집 ,지은이: 이신주,아작,2023,9791166687389,813.7,문학 > 한국문학 > 소설,6
1288,재수사 :장강명 장편소설 ,지은이: 장강명,은행나무,2022,9791167372024,813.7,문학 > 한국문학 > 소설,6
1288,"소설, 한국을 말하다 ","지은이: 장강명,최진영",은행나무,2024,9791167374462,813.7,문학 > 한국문학 > 소설,6
1288,매직필 :기적의 비만 치료제와 살찌지 않는 인간의 탄생 ,요한 하리 지음 ;이지연 옮김,어크로스(어크로스출판그룹),2025,9791167741905,513.398,기술과학 > 의학 > 내과학,6
1288,우리 대화는 밤새도록 끝이 없지 :두 젊은 창작가의 삶과 예술적 영감에 관하여 ,"지은이: 허휘수,서솔",상상출판,2023,9791167821638,600.4,예술 > 예술 > 예술,6
1288,뜨거운 유월의 바다와 중독자들 :이장욱 소설 ,지은이: 이장욱,현대문학,2024,9791167902436,813.7,문학 > 한국문학 > 소설,6
1288,부적격자의 차트 :연여름 소설 ,지은이: 연여름,H(현대문학),2024,9791167902887,813.7,문학 > 한국문학 > 소설,6
1288,삼색도 ,지은이: 현호정,위즈덤하우스,2023,9791168127388,813.7,문학 > 한국문학 > 소설,6
1288,스페이스 M ,지은이: 김유담,위즈덤하우스,2024,9791168127487,813.7,문학 > 한국문학 > 소설,6
1288,명화잡사 :세상에서 가장 아름다운 명화에 담긴 은밀하고 사적인 15가지 스캔들 ,김태진 지음,오아시스,2024,9791168272040,609,예술 > 예술 > 미술사,6
1288,프로세스 이코노미 =아웃풋이 아닌 프로세스를 파는 새로운 가치 전략 /Process econimy ,오바라 가즈히로 지음 ;이정미 옮김,인플루엔셜,2022,9791168340220,325.5,사회과학 > 경제학 > 경영관리,6
1288,말 없는 자들의 목소리 :황모과 장편소설 ,지은이: 황모과,인플루엔셜,2023,9791168341197,813.7,문학 > 한국문학 > 소설,6
1288,파서블 =일상 기록을 통해 꿈을 현실로 만드는 법 /Possible ,김익한 지음,Influential(인플루엔셜),2023,9791168341463,325.211,사회과학 > 경제학 > 경영관리,6
1288,프랭키 :요헨 구치·막심 레오 장편소설 ,"지은이: 요헨 구치,옮긴이: 전은경",인플루엔셜,2024,9791168341647,853,문학 > 독일문학 > 소설,6
1288,"픽션의 가장자리 :새로운 주체, 공통의 세계를 찾아 나선 지적 여정 ",자크 랑시에르 지음 ;최의연 옮김,오월의봄,2024,9791168731240,166.8,"철학 > 서양철학 > 프랑스, 네덜란드철학",6
1288,미국 공산주의라는 로맨스 :사로잡힌 영혼들의 이야기 ,비비언 고닉 지음 ;성원 옮김,오월의봄,2024,9791168731318,340.245,사회과학 > 정치학 > 정치학,6
1288,우리가 반짝이는 계절 :장류진 에세이 ,지은이: 장류진,밀리의 서재,2025,9791169084307,814.7,문학 > 한국문학 > 수필,6
1288,책과 우연들 ,지은이: 김초엽,열림원,2022,9791170401421,814.7,문학 > 한국문학 > 수필,6
1288,리시안셔스 :연여름 소설집 ,지은이: 연여름,황금가지,2022,9791170520733,813.7,문학 > 한국문학 > 소설,6
1288,신입사원 :이시우 장편소설 ,지은이: 이시우,황금가지,2023,9791170522867,813.7,문학 > 한국문학 > 소설,6
1288,건널목의 유령 :다카노 가즈아키 장편소설 ,지은이: 다카노 가즈아키 ;옮긴이: 박춘상,황금가지,2023,9791170523017,833.6,문학 > 일본문학 > 소설,6
1288,Mymy :강진아 장편소설 ,지은이: 강진아,교보문고,2024,9791170611509,813.7,문학 > 한국문학 > 소설,6
1288,개를 데리고 다니는 남자 :김화진 소설 ,지은이: 김화진,교보문고,2024,9791170611523,813.7,문학 > 한국문학 > 소설,6
1288,기묘한 밤 :문명이 풀지 못한 미스터리를 읽는 밤 ,기묘한 밤 지음,교보문고,2024,9791170611707,909,"역사 > 역사 > 세계사, 세계문화사",6
1288,죽지 않고 어른이 되는 법 :강지영 장편소설 ,지은이: 강지영,교보문고,2024,9791170611806,813.7,문학 > 한국문학 > 소설,6
1288,습기 :마태 장편소설 ,지은이: 마태,해피북스투유,2023,9791170960447,813.7,문학 > 한국문학 > 소설,6
1288,홍보의 神 :충주시 홍보맨의 시켜서 한 마케팅 ,김선태 지음,북이십일21세기북스,2024,9791171174331,325.7,사회과학 > 경제학 > 경영관리,6
1288,붉은 궁 ,지은이: 허주은 ;옮긴이: 유혜인,시공사,2023,9791171251360,843.6,문학 > 영미문학 > 소설,6
1288,미로장의 참극 ,요코미조 세이시 지음 ;정명원 옮김,Sigongsa,2024,9791171257522,833.6,문학 > 일본문학 > 소설,6
1288,브랜딩을 위한 글쓰기 :좋은 브랜드에는 좋은 언어가 있다 ,김일리 지음,위즈덤하우스,2024,9791171711512,325.571,사회과학 > 경제학 > 경영관리,6
1288,엄마가 대학에 입학했다 ,작가1 글·그림,위즈덤하우스,2024,9791171712823,818,문학 > 한국문학 > 르포르타주 및 기타,6
1288,창문 ,지은이: 정보라,위즈덤하우스,2024,9791171717132,813.7,문학 > 한국문학 > 소설,6
1288,돈 안 쓰면 죽는 병 ,지은이: 이두온,위즈덤하우스,2025,9791171717286,813.7,문학 > 한국문학 > 소설,6
1288,나를 위한 뜨개 =Knits pour moi ,김수민 글 ;이건국 그림,동양북스,2024,9791172100773,592.27,기술과학 > 가정학 및 가정생활 > 의복,6
1288,그 변기의 역학 :설재인 장편소설 ,지은이: 설재인,한겨레엔,2024,9791172130664,813.7,문학 > 한국문학 > 소설,6
1288,린치핀 :누구도 대체할 수 없는 존재 ,세스 고딘 지음 ;윤영삼 옮김,라이스메이커,2019,9791185392998,325.211,사회과학 > 경제학 > 경영관리,6
1288,하늘과 땅 식료품점 ,제임스 맥브라이드 지음 ;박지민 옮김,미래지향,2024,9791185851303,843.6,문학 > 영미문학 > 소설,6
1288,달걀과 닭 ,클라리시 리스펙토르 지음 ;배수아 옮김,봄날의책,2019,9791186372678,879,문학 > 스페인문학 > 포르투갈문학,6
1288,"아무튼, 메모 ",지은이: 정혜윤,위고,2020,9791186602515,818,문학 > 한국문학 > 르포르타주 및 기타,6
1288,내 안의 차별주의자 :보통 사람들의 욕망에 숨어든 차별적 시선 ,라우라 비스뵈크 지음 ;장혜경 옮김,심플라이프,2020,9791186757628,332.6,"사회과학 > 사회학, 사회문제 > 사회조직 및 제도",6
1288,새는 날아가면서 뒤돌아보지 않는다 ,지은이: 류시화,더숲,2017,9791186900222,814.62,문학 > 한국문학 > 수필,6
1288,자유론 ,존 스튜어트 밀 지음 ;박문재 옮김,현대지성,2018,9791187142447,342.13,사회과학 > 정치학 > 국가와 개인 및 집단,6
1288,프로테스탄트 윤리와 자본주의 정신 ,막스 베버 지음 ;박문재 옮김,현대지성,2018,9791187142454,235.8,"종교 > 기독교 > 포교, 교육, 교화활동, 목회학",6
1288,(재무제표와 돈의 흐름이 보이는) 하마터면 회계를 모르고 일할 뻔 했다! ,"김수헌,이재홍 지음",어바웃어북,2018,9791187150473,325.9,사회과학 > 경제학 > 경영관리,6
1288,마인드셋 :원하는 것을 이루는 '태도의 힘' ,캐럴 드웩 지음 ;김준수 옮김,스몰빅미디어,2017,9791187165286,325.211,사회과학 > 경제학 > 경영관리,6
1288,지금 이대로 좋다 ,법륜 지음 ;박정은 그림,정토출판,2019,9791187297239,199.1,"철학 > 윤리학, 도덕철학 > 도덕훈, 교훈",6
1288,부의 추월차선 :부자들이 말해 주지 않는 진정한 부를 얻는 방법 ,엠제이 드마코 지음 ;신소영 옮김,북새통,2022,9791187444725,327.04,사회과학 > 경제학 > 금융,6
1288,평등하다는 착각 :왜 여성의 말에는 권위가 실리지 않는가? ,메리 앤 시그하트 지음 ;김진주 옮김,Angle Books(앵글북스),2023,9791187512820,337.2,"사회과학 > 사회학, 사회문제 > 여성문제",6
1288,기이한 것과 으스스한 것 ,마크 피셔 지음 ;안현주 옮김,구픽,2019,9791187886419,809,"문학 > 문학 > 문학사, 평론",6
1288,에블린 휴고의 일곱 남편 ,테일러 젠킨스 레이드 지음 ;박미경 옮김,에스알제이,2023,9791188102235,843.6,문학 > 영미문학 > 소설,6
1288,"아무튼, 술 ",지은이: 김혼비,제철소,2019,9791188343225,818,문학 > 한국문학 > 르포르타주 및 기타,6
1288,내가 죽으면 장례식에 누가 와줄까 ,지은이: 김상현,필름,2019,9791188469321,818,문학 > 한국문학 > 르포르타주 및 기타,6
1288,"대중을 사로잡는 장르별 플롯 :드라마에서 영화, 소설, 웹툰, 게임까지 스토리텔링의 감각을 키우는 글쓰기 워크북 ",마루야마 무쿠 지음 ;송경원 옮김,지금이책,2020,9791188554331,802.3,"문학 > 문학 > 문장작법, 수사학",6
1288,글자를 옮기는 사람 ,다와다 요코 [지음] ;유라주 옮김,Workroom(워크룸 프레스),2021,9791189356521,833.6,문학 > 일본문학 > 소설,6
1288,게임 :행위성의 예술 ,C. 티 응우옌 지음 ;이동휘 옮김,워크룸 프레스,2022,9791189356897,691,"예술 > 오락, 운동 > 오락",6
1288,"쉬운 천국 =뉴욕, 런던, 파리, 베를린, 비엔나 잊을 수 없는 시절의 여행들 /Simple heaven ",유지혜 지음,어떤책,2020,9791189385163,818,문학 > 한국문학 > 르포르타주 및 기타,6
1288,대학원생 때 알았더라면 좋았을 것들 ,"엄태웅,권창현 지음",클라우드나인,2019,9791189430207,377.68,"사회과학 > 교육학 > 대학, 전문, 고등교육",6
1288,"(한 권으로 읽는) 컴퓨터 구조와 프로그래밍 :더 나은 소프트웨어 개발을 위한 하드웨어, 자료구조, 필수 알고리즘 등 프로그래머의 비밀 노트 ",조너선 스타인하트 지음 ;오현석 옮김,책만,2021,9791189909284,004.22,총류 > 총류 > 전산학,6
1288,(잠들기 전에 읽는) 쇼펜하우어 ,예저우 지음 ;이영주 옮김,오렌지연필,2023,9791189922450,165.47,"철학 > 서양철학 > 독일, 오스트리아철학",6
1288,우리가 빛의 속도로 갈 수 없다면 :큰글자도서 ,지은이: 김초엽,허블,2021,9791190090537,813.7,문학 > 한국문학 > 소설,6
1288,종이학 살인사건 ,저자: 치넨 미키토 ;옮긴이: 권하영,Book Plaza(북플라자),2023,9791190157780,833.6,문학 > 일본문학 > 소설,6
1288,위치스 딜리버리 ,지은이: 전삼혜,안전가옥,2020,9791190174909,813.7,문학 > 한국문학 > 소설,6
1288,사라지는 건 여자들뿐이거든요 ,"지은이: 강화길,허희정",은행나무,2020,9791190492829,813.7,문학 > 한국문학 > 소설,6
1288,등을 쓰다듬는 사람 :김지연 에세이 ,지은이: 김지연,1984books,2024,9791190533461,818,문학 > 한국문학 > 르포르타주 및 기타,6
1288,나답게 살고 있습니다 :수짱의 인생 ,마스다 미리 만화 ;박정임 옮김,이봄,2020,9791190582278,830,문학 > 일본문학 > 일본문학,6
1288,완벽이라는 중독 :불안한 완벽주의자를 위한 심리학 ,토머스 커런 지음 ;김문주 옮김,북라이프,2024,9791191013740,182.12,철학 > 심리학 > 차이심리학,6
1288,생각을 바꾸는 생각들 :유발 하라리부터 조던 피터슨까지 이 시대 대표 지성 134인과의 가장 지적인 대화 ,비카스 샤 지음 ;임경은 옮김,인플루엔셜,2021,9791191056853,001.3,"총류 > 총류 > 지식, 학문 일반",6
1288,저승 최후의 날 ,시아란 지음,안전가옥,2022,9791191193411,813.7,문학 > 한국문학 > 소설,6
1288,"최애, 타오르다 :우사미 린 소설 ",지은이: 우사미 린 ;옮긴이: 이소담,M창비(미디어창비),2021,9791191248302,833.6,문학 > 일본문학 > 소설,6
1288,단정한 반복이 나를 살릴 거야 ,봉현 지음,M창비(미디어창비),2022,9791191248685,818,문학 > 한국문학 > 르포르타주 및 기타,6
1288,(내 생각과 관점을 수익화하는) 퍼스널 브랜딩 :반응 소통 성장을 만드는 글 기획법 ,촉촉한마케터 지음,초록비책공방,2022,9791191266467,325.571,사회과학 > 경제학 > 경영관리,6
1288,감정 기복이 심한 편입니다만 :매일 요동치는 감정을 다스리는 최고의 심리 치유법 ,박한평 지음,Deep&wide,2024,9791191369564,181.7,철학 > 심리학 > 각론,6
1288,기획자의 독서 :오늘도 책에서 세상과 사람을 읽는 네이버 브랜드 기획자의 이야기 ,김도영 지음,위즈덤하우스,2021,9791191766349,325.1,사회과학 > 경제학 > 경영관리,6
1288,512번째 우주 :김아영 장편소설 ,지은이: 김아영,자이언트북스,2024,9791191824414,813.7,문학 > 한국문학 > 소설,6
1288,작은 종말 ,지은이: 정보라,갈매나무,2024,9791191842685,813.7,문학 > 한국문학 > 소설,6
1288,인생은 너무도 느리고 희망은 너무도 난폭해 :베로니크 캉피옹에게 보내는 프랑수아즈 사강의 편지들 ,지은이: 프랑수아즈 사강 ;옮긴이: 김계영,레모,2023,9791191861266,866,"문학 > 프랑스문학 > 일기, 서간, 기행",6
1288,출발선 뒤의 초조함 :박참새 대담집 ,지은이: 박참새,세미콜론,2022,9791192107523,818,문학 > 한국문학 > 르포르타주 및 기타,6
1288,우주 여행자를 위한 한국살이 가이드북 =Guide to Korea for Universe travelers ,지은이: 희석,발코니,2023,9791192159096,330.911,"사회과학 > 사회학, 사회문제 > 사회학, 사회문제",6
1288,40일간의 산업일주 =미래시장의 통찰력을 키우는 산업견문록 /Around industries in 40 days ,남혁진 지음,어바웃어북,2022,9791192229089,324.04,사회과학 > 경제학 > 기업경영,6
1288,유연함의 힘 :유연함으로 쓰는 새로운 성장 공식 ,수잔 애쉬포드 지음 ;김정혜 옮김,상상스퀘어,2023,9791192389073,325.211,사회과학 > 경제학 > 경영관리,6
1288,딱 1억만 모읍시다 :돈쭐남의 목돈 마련 챌린지 ,김경필 지음,사이다경제,2024,9791192445892,327.04,사회과학 > 경제학 > 금융,6
1288,경험은 어떻게 유전자에 새겨지는가 :환경과 맥락에 따라 달라지는 유전체에 관한 행동 후성유전학의 놀라운 발견 ,데이비드 무어 지음 ;정지인 옮김,아몬드,2023,9791192465111,476.10733,자연과학 > 생물과학 > 생물진화,6
1288,경험은 어떻게 유전자에 새겨지는가 :환경과 맥락에 따라 달라지는 유전체에 관한 행동 후성유전학의 놀라운 발견 ,데이비드 무어 지음 ;정지인 옮김,아몬드,2023,9791192465111,476.10733,자연과학 > 생물과학 > 생물진화,6
1288,(뉴스가 들리고 기사가 읽히는) 세상 친절한 경제상식 ,토리텔러 지음,미래의창,2023,9791192519494,320,사회과학 > 경제학 > 경제학,6
1288,작별의 건너편 ,시미즈 하루키 지음 ;김지연 옮김,모모,2023,9791192579689,833.6,문학 > 일본문학 > 소설,6
1288,카카듀 :박서련 장편소설 ,지은이: 박서련,안온(안온북스),2024,9791192638331,813.7,문학 > 한국문학 > 소설,6
1288,문과 남자의 과학 공부 :나는 무엇이고 왜 존재하며 어디로 가는가? ,유시민 지음,돌베개,2023,9791192836188,404,"자연과학 > 자연과학 > 강연집, 수필집, 연설문집",6
1288,"속눈썹, 혹은 잃어버린 잠을 찾는 방법 :최상희 연작소설 ",최상희,돌베개,2023,9791192836256,813.7,문학 > 한국문학 > 소설,6
1288,(CIA 분석가가 알려 주는) 가짜 뉴스의 모든 것 ,신디 L. 오티스 지음 ;박중서 옮김,원더박스,2023,9791192953076,070.42,"총류 > 신문, 언론, 저널리즘 > 신문, 언론, 저널리즘",6
1288,완벽에 관하여 :훌륭한 것을 만들어내는 일에 대한 뉴욕 목수의 이야기 ,마크 엘리슨 지음 ;정윤미 옮김,북스톤,2024,9791193063439,001.3,"총류 > 총류 > 지식, 학문 일반",6
1288,가장 젊은 날의 철학 :지금 나답게 살기 위한 질문들 ,이충녕 지음,북스톤,2024,9791193063705,104,"철학 > 철학 > 강연집, 수필집",6
1288,헌치백 =Hunchback ,이치카와 사오 지음 ;양윤옥 옮김,허블,2023,9791193078174,833.6,문학 > 일본문학 > 소설,6
1288,좋아서 하는 기록 :꾸준한 기록 습관이 만드는 내일의 나 ,심다은 지음,한빛라이프,2024,9791193080191,818,문학 > 한국문학 > 르포르타주 및 기타,6
1288,다시 페미니즘의 도전 :한국 사회 성정치학의 쟁점들 ,지은이: 정희진,교양인,2023,9791193154168,337.2,"사회과학 > 사회학, 사회문제 > 여성문제",6
